113,0
x,y,dx,dy,x_c,y_c
243.27,333.82,75.27,75.27,280.91,371.45
228.00,333.82,75.27,75.27,265.64,371.45
212.73,333.82,75.27,75.27,250.36,371.45
258.55,333.82,75.27,75.27,296.18,371.45
273.82,333.82,75.27,75.27,311.45,371.45
243.27,304.36,75.27,75.27,280.91,342.00
243.27,289.09,75.27,75.27,280.91,326.73
243.27,258.55,75.27,75.27,280.91,296.18
243.27,228.00,75.27,75.27,280.91,265.64
197.45,228.00,75.27,75.27,235.09,265.64
182.18,228.00,75.27,75.27,219.82,265.64
166.91,228.00,75.27,75.27,204.55,265.64
182.18,212.73,75.27,75.27,219.82,250.36
182.18,212.73,75.27,75.27,219.82,250.36
166.91,228.00,75.27,75.27,204.55,265.64
136.36,197.45,75.27,75.27,174.00,235.09
151.64,182.18,75.27,75.27,189.27,219.82
166.91,166.91,75.27,75.27,204.55,204.55
182.18,182.18,75.27,75.27,219.82,219.82
197.45,197.45,75.27,75.27,235.09,235.09
289.09,228.00,75.27,75.27,326.73,265.64
304.36,228.00,75.27,75.27,342.00,265.64
319.64,228.00,75.27,75.27,357.27,265.64
304.36,228.00,75.27,75.27,342.00,265.64
319.64,228.00,75.27,75.27,357.27,265.64
333.82,228.00,75.27,75.27,371.45,265.64
364.36,197.45,75.27,75.27,402.00,235.09
349.09,197.45,75.27,75.27,386.73,235.09
319.64,197.45,75.27,75.27,357.27,235.09
304.36,197.45,75.27,75.27,342.00,235.09
273.82,197.45,75.27,75.27,311.45,235.09
243.27,349.09,75.27,75.27,280.91,386.73
228.00,364.36,75.27,75.27,265.64,402.00
212.73,379.64,75.27,75.27,250.36,417.27
197.45,394.91,75.27,75.27,235.09,432.55
197.45,394.91,75.27,75.27,235.09,432.55
212.73,379.64,75.27,75.27,250.36,417.27
243.27,364.36,75.27,75.27,280.91,402.00
258.55,333.82,75.27,75.27,296.18,371.45
273.82,349.09,75.27,75.27,311.45,386.73
273.82,364.36,75.27,75.27,311.45,402.00
273.82,364.36,75.27,75.27,311.45,402.00
258.55,349.09,75.27,75.27,296.18,386.73
258.55,394.91,75.27,75.27,296.18,432.55
243.27,379.64,75.27,75.27,280.91,417.27
243.27,394.91,75.27,75.27,280.91,432.55
212.73,379.64,75.27,75.27,250.36,417.27
197.45,394.91,75.27,75.27,235.09,432.55
197.45,364.36,75.27,75.27,235.09,402.00
182.18,364.36,75.27,75.27,219.82,402.00
212.73,394.91,75.27,75.27,250.36,432.55
228.00,456.00,75.27,75.27,265.64,493.64
197.45,440.73,75.27,75.27,235.09,478.36
182.18,425.45,75.27,75.27,219.82,463.09
151.64,394.91,75.27,75.27,189.27,432.55
136.36,364.36,75.27,75.27,174.00,402.00
121.09,319.64,75.27,75.27,158.73,357.27
121.09,289.09,75.27,75.27,158.73,326.73
106.91,243.27,75.27,75.27,144.55,280.91
106.91,197.45,75.27,75.27,144.55,235.09
258.55,440.73,75.27,75.27,296.18,478.36
289.09,410.18,75.27,75.27,326.73,447.82
333.82,379.64,75.27,75.27,371.45,417.27
364.36,333.82,75.27,75.27,402.00,371.45
379.64,304.36,75.27,75.27,417.27,342.00
394.91,273.82,75.27,75.27,432.55,311.45
394.91,228.00,75.27,75.27,432.55,265.64
394.91,182.18,75.27,75.27,432.55,219.82
